1659809224.000000, IBI
26.937500,0.828125
27.765625,0.828125
28.578125,0.812500
29.421875,0.843750
30.265625,0.843750
31.125000,0.859375
32.000000,0.875000
32.875000,0.875000
33.734375,0.859375
34.484375,0.750000
35.203125,0.718750
386.890625,1.031250
463.390625,0.843750
464.156250,0.765625
471.859375,0.718750
622.953125,0.765625
623.578125,0.625000
637.890625,0.984375
638.656250,0.765625
645.796875,0.703125
646.531250,0.734375
647.265625,0.734375
784.296875,0.718750
857.109375,0.859375
857.859375,0.750000
858.796875,0.937500
859.734375,0.937500
860.781250,1.046875
908.828125,0.859375
909.703125,0.875000
910.671875,0.968750
937.875000,0.859375
938.687500,0.812500
939.625000,0.937500
940.484375,0.859375
941.343750,0.859375
942.218750,0.875000
943.093750,0.875000
944.125000,1.031250
959.140625,0.968750
960.093750,0.953125
960.875000,0.781250
961.875000,1.000000
966.906250,0.968750
967.796875,0.890625
968.500000,0.703125
982.859375,1.031250
983.984375,1.125000
1002.531250,0.687500
1007.343750,0.937500
1008.296875,0.953125
1009.250000,0.953125
1010.187500,0.937500
1030.890625,0.984375
1031.796875,0.906250
1032.937500,1.140625
1033.953125,1.015625
1034.921875,0.968750
1035.953125,1.031250
1041.562500,1.031250
1042.437500,0.875000
1043.359375,0.921875
1044.296875,0.937500
1045.250000,0.953125
1046.187500,0.937500
1047.062500,0.875000
1048.000000,0.937500
1048.906250,0.906250
1049.781250,0.875000
1050.687500,0.906250
1051.625000,0.937500
1052.515625,0.890625
1053.484375,0.968750
1054.406250,0.921875
1055.343750,0.937500
1056.296875,0.953125
1057.265625,0.968750
1058.218750,0.953125
1065.281250,0.906250
1066.156250,0.875000
1067.031250,0.875000
1067.921875,0.890625
1068.796875,0.875000
1069.734375,0.937500
1070.593750,0.859375
1100.890625,0.859375
1101.765625,0.875000
1102.625000,0.859375
1103.531250,0.906250
1104.375000,0.843750
1105.218750,0.843750
1106.078125,0.859375
1106.921875,0.843750
1113.812500,0.843750
1114.625000,0.812500
1115.531250,0.906250
1131.218750,0.921875
1132.093750,0.875000
1132.953125,0.859375
1133.812500,0.859375
1142.718750,0.781250
1143.531250,0.812500
1144.406250,0.875000
1151.359375,0.968750
1152.203125,0.843750
1153.062500,0.859375
1153.984375,0.921875
1154.812500,0.828125
1160.515625,1.031250
1161.328125,0.812500
1162.218750,0.890625
1163.125000,0.906250
1163.843750,0.718750
1164.859375,1.015625
1165.734375,0.875000
1166.609375,0.875000
1167.468750,0.859375
1181.453125,0.875000
1182.265625,0.812500
1183.203125,0.937500
1188.703125,0.718750
1189.453125,0.750000
1190.250000,0.796875
1191.140625,0.890625
1192.109375,0.968750
1192.859375,0.750000
1216.578125,0.937500
1217.484375,0.906250
1218.359375,0.875000
1219.250000,0.890625
1220.109375,0.859375
1240.593750,0.921875
1241.515625,0.921875
1242.453125,0.937500
1243.437500,0.984375
1244.218750,0.781250
1245.125000,0.906250
1246.031250,0.906250
1264.890625,0.906250
1265.781250,0.890625
1266.750000,0.968750
1267.625000,0.875000
1268.562500,0.937500
1269.562500,1.000000
1270.531250,0.968750
1275.921875,0.921875
1276.875000,0.953125
1277.812500,0.937500
1278.765625,0.953125
1279.781250,1.015625
1286.812500,0.906250
1287.718750,0.906250
1288.640625,0.921875
1289.593750,0.953125
1290.562500,0.968750
1291.671875,1.109375
1292.484375,0.812500
1293.421875,0.937500
1294.484375,1.062500
1301.328125,0.937500
1302.265625,0.937500
1303.140625,0.875000
1304.031250,0.890625
1304.906250,0.875000
1305.718750,0.812500
1449.218750,0.843750
1559.718750,0.796875
1560.515625,0.796875
1561.328125,0.812500
1562.187500,0.859375
1563.046875,0.859375
1563.937500,0.890625
1564.828125,0.890625
1570.093750,0.890625
1570.984375,0.890625
1571.890625,0.906250
1572.781250,0.890625
1573.687500,0.906250
1574.578125,0.890625
1575.484375,0.906250
1576.375000,0.890625
1577.234375,0.859375
1578.093750,0.859375
1578.937500,0.843750
1579.781250,0.843750
1580.593750,0.812500
1581.468750,0.875000
1582.375000,0.906250
1583.281250,0.906250
1584.171875,0.890625
1585.062500,0.890625
1586.015625,0.953125
1586.890625,0.875000
1587.765625,0.875000
1588.656250,0.890625
1589.593750,0.937500
1590.453125,0.859375
1591.375000,0.921875
1592.328125,0.953125
1606.812500,0.906250
1607.734375,0.921875
1608.593750,0.859375
1609.562500,0.968750
1610.500000,0.937500
1611.421875,0.921875
1612.250000,0.828125
1613.078125,0.828125
1613.906250,0.828125
1614.796875,0.890625
1615.640625,0.843750
1616.515625,0.875000
1617.390625,0.875000
1618.265625,0.875000
1619.109375,0.843750
1619.968750,0.859375
1620.828125,0.859375
1621.703125,0.875000
1622.531250,0.828125
1623.359375,0.828125
1624.203125,0.843750
1625.046875,0.843750
1625.875000,0.828125
1626.718750,0.843750
1627.562500,0.843750
1628.375000,0.812500
1629.187500,0.812500
1630.062500,0.875000
1630.906250,0.843750
1631.734375,0.828125
1632.578125,0.843750
1633.421875,0.843750
1634.250000,0.828125
1635.046875,0.796875
1635.859375,0.812500
1636.656250,0.796875
1637.468750,0.812500
1638.328125,0.859375
1639.140625,0.812500
1640.000000,0.859375
1640.890625,0.890625
1641.828125,0.937500
1642.640625,0.812500
1643.546875,0.906250
1644.343750,0.796875
1645.156250,0.812500
1645.984375,0.828125
1646.843750,0.859375
1647.640625,0.796875
1648.500000,0.859375
1667.953125,0.843750
1668.875000,0.921875
1669.703125,0.828125
1670.531250,0.828125
1671.359375,0.828125
1686.265625,0.937500
1687.296875,1.031250
1688.203125,0.906250
1689.171875,0.968750
1694.718750,0.875000
1695.625000,0.906250
1696.531250,0.906250
1697.421875,0.890625
1698.359375,0.937500
1699.296875,0.937500
1700.203125,0.906250
