1652107016.000000, IBI
28.750000,0.765625
29.500000,0.750000
93.359375,0.781250
202.734375,0.671875
203.390625,0.656250
204.031250,0.640625
238.109375,0.750000
238.875000,0.765625
239.640625,0.765625
240.421875,0.781250
241.171875,0.750000
241.953125,0.781250
242.734375,0.781250
243.500000,0.765625
244.281250,0.781250
245.078125,0.796875
245.703125,0.625000
264.312500,0.578125
277.250000,0.687500
277.921875,0.671875
278.453125,0.531250
288.031250,0.750000
288.781250,0.750000
289.531250,0.750000
290.453125,0.921875
291.203125,0.750000
353.000000,0.765625
353.750000,0.750000
354.500000,0.750000
355.250000,0.750000
356.015625,0.765625
384.265625,0.703125
384.968750,0.703125
385.656250,0.687500
386.359375,0.703125
387.078125,0.718750
387.812500,0.734375
388.546875,0.734375
389.250000,0.703125
389.953125,0.703125
390.671875,0.718750
391.390625,0.718750
392.125000,0.734375
392.828125,0.703125
393.546875,0.718750
443.406250,0.640625
444.140625,0.734375
444.875000,0.734375
460.515625,0.687500
553.046875,0.718750
553.750000,0.703125
554.578125,0.828125
558.125000,0.796875
598.421875,0.718750
602.703125,0.750000
603.421875,0.718750
604.156250,0.734375
608.500000,0.718750
609.218750,0.718750
609.968750,0.750000
610.687500,0.718750
611.406250,0.718750
612.140625,0.734375
612.843750,0.703125
613.593750,0.750000
614.296875,0.703125
615.015625,0.718750
615.734375,0.718750
616.437500,0.703125
617.156250,0.718750
617.859375,0.703125
618.531250,0.671875
619.187500,0.656250
619.937500,0.750000
620.625000,0.687500
621.328125,0.703125
622.015625,0.687500
622.734375,0.718750
623.437500,0.703125
639.078125,0.703125
639.781250,0.703125
640.453125,0.671875
641.187500,0.734375
641.890625,0.703125
642.640625,0.750000
646.937500,0.765625
647.609375,0.671875
648.375000,0.765625
649.078125,0.703125
649.796875,0.718750
650.515625,0.718750
651.218750,0.703125
651.968750,0.750000
652.703125,0.734375
667.000000,0.671875
690.625000,0.703125
691.312500,0.687500
692.000000,0.687500
692.718750,0.718750
693.375000,0.656250
694.125000,0.750000
694.875000,0.750000
695.578125,0.703125
696.281250,0.703125
697.015625,0.734375
704.062500,0.671875
704.750000,0.687500
705.437500,0.687500
706.031250,0.593750
706.734375,0.703125
707.265625,0.531250
718.234375,0.671875
724.421875,0.718750
729.015625,0.671875
729.734375,0.718750
730.531250,0.796875
739.421875,0.640625
740.125000,0.703125
740.796875,0.671875
741.515625,0.718750
742.234375,0.718750
742.921875,0.687500
743.640625,0.718750
744.343750,0.703125
745.062500,0.718750
769.406250,0.828125
884.187500,0.531250
884.734375,0.546875
885.312500,0.578125
888.000000,0.640625
888.718750,0.718750
896.921875,0.703125
897.531250,0.609375
898.046875,0.515625
901.500000,0.703125
902.125000,0.625000
902.703125,0.578125
903.406250,0.703125
904.062500,0.656250
904.718750,0.656250
905.406250,0.687500
906.031250,0.625000
906.765625,0.734375
938.109375,0.671875
938.718750,0.609375
1054.437500,0.812500
1067.781250,0.796875
1068.484375,0.703125
